35,5.714285714,0.0,46.23,0.333333333,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1
33,90.90909091,6.060606061,49.03,0.006153846,1,0,0,650,-17,0,0,0,0,1,0,0,0,0,1,0
33,54.54545455,0.0,45.62,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16,0.0,0.0,57.58,0.0,0,0,0,0,-8,0,0,0,0,1,0,0,0,0,1,0
49,53.06122449,12.24489796,47.3,0.047619048,1,0,0,63,-49,0,0,0,0,0,1,0,1,0,0,0
43,18.60465116,6.976744186,76.26,0.0,1,0,0,0,-3,0,0,0,0,1,0,0,0,0,1,0
0,0.0,0.0,53.77,0.0,0,0,0,0,-3,0,0,0,0,0,1,0,0,0,1,0
0,0.0,0.0,51.57,0.0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0
23,26.08695652,4.347826087,29.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
44,4.545454545,2.272727273,52.06,0.00530504,0,0,0,377,-112,0,1,0,0,0,0,0,0,0,1,0
42,21.42857143,2.380952381,79.28,0.0,1,0,0,0,-33,0,1,0,0,0,0,0,0,0,0,1
2,100.0,100.0,44.72,0.0,1,0,0,0,-3,0,0,0,0,0,0,1,0,0,0,1
8,75.0,50.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6,0.0,0.0,25.77,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39,33.33333333,0.0,5.13,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,5.555555556,2.777777778,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,6.451612903,3.225806452,51.16,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6,100.0,33.33333333,57.77,0.1875,1,0,0,16,-1,0,1,0,0,0,0,0,0,0,0,1
44,9.090909091,0.0,105.52,0.0,0,0,0,0,-132,0,1,0,0,0,0,0,0,0,1,0
0,0.0,0.0,64.2,0.007587253,0,0,0,659,-65,0,0,0,0,0,0,1,0,0,1,0
0,0.0,0.0,85.47,0.0,0,0,0,0,-31,0,0,0,0,0,1,0,0,0,1,0
0,0.0,0.0,162.85,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40,5.0,2.5,79.09,0.0,1,0,0,0,-27,0,1,0,0,0,0,0,0,0,0,1
52,28.84615385,3.846153846,82.14,0.091282051,0,0,0,975,-71,0,1,0,0,0,0,0,0,1,0,0
45,2.222222222,0.0,31.26,0.065934066,1,0,0,91,-15,0,0,0,0,0,0,1,0,1,0,0
22,18.18181818,9.090909091,38.47,0.0,1,0,0,0,-3,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0.0,34.37,0.105263158,0,0,0,19,0,0,0,0,0,0,0,1,0,1,0,0
16,0.0,0.0,50.2,0.0,0,0,0,0,-3,0,0,0,0,0,1,0,0,1,0,0
24,12.5,12.5,35.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
54,25.92592593,0.0,27.32,0.157575758,1,0,0,165,0,0,1,0,0,0,0,0,0,0,0,1
45,0.0,0.0,126.72,0.214285714,1,0,0,14,-4,0,0,0,0,0,1,0,0,0,0,1
43,6.976744186,2.325581395,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,66.66666667,33.33333333,40.2,0.0,1,0,0,0,-2,0,1,0,0,0,0,0,0,0,0,1
16,0.0,0.0,32.81,0.071428571,0,0,0,28,-1,0,0,0,0,0,1,0,0,1,0,0
5,0.0,0.0,39.97,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
48,75.0,4.166666667,186.75,0.04950495,1,0,0,202,-291,0,0,0,0,0,1,0,1,0,0,0
32,90.625,6.25,112.68,0.0,1,0,0,0,-11,0,0,0,0,1,0,0,0,1,0,0
45,0.0,0.0,103.56,0.181818182,1,0,0,11,-2,1,0,0,0,0,0,0,0,0,0,1
0,0.0,0.0,27.35,0.0,1,0,0,0,-14,0,1,0,0,0,0,0,0,1,0,0
45,6.666666667,4.444444444,52.79,0.028409091,0,0,0,176,-55,0,0,0,0,0,0,1,0,0,1,0
0,0.0,0.0,29.17,0.0,1,0,0,0,-19,1,0,0,0,0,0,0,0,0,0,1
32,12.5,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
45,13.33333333,4.444444444,62.99,0.0,1,0,0,0,-3,0,0,0,0,0,0,1,0,0,1,0
39,10.25641026,7.692307692,40.02,0.0,1,0,0,0,-2,1,0,0,0,0,0,0,0,1,0,0
36,11.11111111,0.0,66.54,0.0,0,0,0,0,39,0,0,0,1,0,0,0,0,0,0,1
28,10.71428571,3.571428571,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
51,0.0,0.0,137.4,0.089238845,1,0,0,762,-10,0,0,0,0,0,1,0,0,1,0,0
43,39.53488372,2.325581395,46.53,1.833333333,0,0,0,6,-180,0,0,0,0,0,1,0,0,0,1,0
0,0.0,0.0,45.0,0.0,1,0,0,0,-169,0,1,0,0,0,0,0,0,1,0,0
29,72.4137931,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16,0.0,0.0,57.91,0.142857143,0,0,0,14,0,0,0,0,0,0,1,0,0,0,1,0
11,45.45454545,27.27272727,93.51,0.285714285714286,1,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0
37,40.54054054,5.405405405,146.11,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
43,9.302325581,2.325581395,40.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,18.42105263,2.631578947,50.09,0.0,1,0,0,0,-12,0,0,0,0,0,1,0,0,1,0,0
45,8.888888889,4.444444444,90.61,0.022988506,0,0,0,87,-19,0,0,0,0,0,0,1,0,0,0,1
34,67.64705882,8.823529412,51.89,0.0,0,0,0,0,-186,1,0,0,0,0,0,0,0,1,0,0
48,0.0,0.0,60.83,0.015410959,0,0,0,584,0,0,1,0,0,0,0,0,0,1,0,0
19,84.21052632,10.52631579,29.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,100.0,0.0,41.0,0.0,1,0,0,0,-37,0,1,0,0,0,0,0,0,1,0,0
29,10.34482759,3.448275862,40.2,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
22,54.54545455,45.45454545,46.49,0.111111111,1,0,0,27,0,0,0,0,0,0,1,0,0,0,1,0
9,100.0,44.44444444,31.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
43,41.86046512,2.325581395,40.0,0.0,1,0,0,0,-24,0,0,1,0,0,0,0,1,0,0,0
44,43.18181818,13.63636364,58.23,0.016931217,0,0,0,945,-1,0,1,0,0,0,0,0,0,1,0,0
32,18.75,0.0,60.31,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
45,44.44444444,2.222222222,88.18,0.080721747,0,0,0,1053,-808,0,0,0,0,0,1,0,0,0,1,0
45,24.44444444,0.0,78.04,0.0,1,0,0,0,-8,1,0,0,0,0,0,0,0,0,0,1
0,0.0,0.0,42.8,0.005763689,0,0,0,347,-11,0,0,0,0,1,0,0,0,1,0,0
23,26.08695652,8.695652174,40.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10,100.0,10.0,60.0,0.0,1,0,0,0,-7,0,0,0,0,0,1,0,0,0,0,1
43,37.20930233,6.976744186,30.17,0.25,1,1,0,16,-23,0,0,0,0,1,0,0,0,0,0,1
16,25.0,6.25,37.94,0.214285714,1,1,0,14,0,0,0,0,0,1,0,0,0,0,1,0
37,0.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39,0.0,0.0,64.44,0.0,0,0,0,0,-137,0,0,0,0,0,1,0,0,0,1,0
28,60.71428571,3.571428571,40.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0.0,50.12,0.0,0,0,0,0,-88,0,0,0,0,0,1,0,0,1,0,0
24,0.0,0.0,29.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,100.0,100.0,84.92,0.0,0,0,0,0,-492,0,0,0,0,0,1,0,0,0,1,0
8,75.0,0.0,138.05,0.046470063,0,0,0,1119,-31,0,1,0,0,0,0,0,0,0,1,0
3,100.0,33.33333333,31.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12,16.66666667,0.0,59.28,0.0,1,0,0,0,39,0,0,0,1,0,0,0,0,0,0,1
47,0.0,0.0,99.99,0.087378641,0,0,0,103,7,0,0,0,0,1,0,0,0,0,0,1
56,14.28571429,8.928571429,81.26,0.034232365,0,0,0,964,-1,0,1,0,0,0,0,0,0,0,1,0
29,41.37931034,0.0,22.44,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
46,4.347826087,0.0,57.37,0.034843206,0,0,0,287,-244,0,1,0,0,0,0,0,0,0,1,0
30,6.666666667,0.0,92.37,0.0,1,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,0
33,15.15151515,3.03030303,53.69,0.0,1,0,0,0,-2,0,0,0,0,1,0,0,1,0,0,0
45,2.222222222,0.0,54.65,0.0,0,0,0,0,-5,0,0,0,0,1,0,0,0,0,0,1
15,60.0,0.0,74.8,0.0833333333333333,0,0,0,36,-3,0,0,0,0,0,1,0,0,0,1,0
41,0.0,0.0,40.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,40.0,0.0,90.24,0.085714286,0,0,0,35,-1,0,0,0,0,0,1,0,0,0,0,1
38,2.631578947,2.631578947,127.82,0.210526316,1,0,0,19,-2,1,0,0,0,0,0,0,0,0,0,1
45,2.222222222,0.0,52.39,0.018518519,0,0,0,1134,-13,0,0,0,0,0,0,1,0,0,1,0
50,16.0,2.0,94.04,0.017268446,0,0,0,637,-6,0,0,0,0,0,1,0,0,1,0,0
29,3.448275862,0.0,61.31,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31,74.19354839,32.25806452,70.9,0.107142857142857,1,0,0,56,-1,0,1,0,0,0,0,0,0,0,0,1
45,22.22222222,2.222222222,78.51,0.027456647,0,0,0,692,0,0,1,0,0,0,0,0,0,0,1,0
30,36.66666667,0.0,41.8,0.142857142857143,0,0,0,14,26,0,0,0,1,0,0,0,0,0,0,1
46,2.173913043,0.0,27.18,0.0,0,0,0,0,-314,0,0,0,0,0,1,0,0,1,0,0
16,0.0,0.0,57.37,0.050847458,0,0,0,59,0,0,0,0,0,1,0,0,0,1,0,0
46,2.173913043,2.173913043,72.64,0.0,1,0,0,0,-33,0,0,0,0,0,0,1,0,1,0,0
26,61.53846154,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43,18.60465116,13.95348837,37.27,0.088235294,1,1,0,68,0,1,0,0,0,0,0,0,0,1,0,0
21,4.761904762,0.0,34.04,0.25,1,1,0,8,0,0,0,0,0,0,0,1,0,1,0,0
43,25.58139535,2.325581395,289.28,0.072289157,1,0,1,83,-413,0,1,0,0,0,0,0,0,0,0,1
41,36.58536585,0.0,157.25,0.083333333,1,0,0,36,0,0,0,0,0,0,0,1,0,0,1,0
17,41.17647059,11.76470588,35.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39,0.0,0.0,40.02,0.0,0,0,0,0,-463,0,0,0,0,0,0,1,0,1,0,0
44,13.63636364,4.545454545,66.51,0.013114754,0,0,0,610,-22,0,1,0,0,0,0,0,0,0,1,0
33,9.090909091,3.03030303,45.83,0.0,1,0,0,0,-34,0,1,0,0,0,0,0,0,0,0,1
23,13.04347826,0.0,10.4,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28,42.85714286,0.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
48,10.41666667,4.166666667,67.89,0.087344029,1,0,0,561,0,0,0,0,0,0,1,0,0,0,1,0
3,66.66666667,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
44,15.90909091,9.090909091,64.06,0.0,0,0,1,0,-327,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0.0,59.75,0.0568720379146919,1,0,0,422,0,0,1,0,0,0,0,0,0,0,1,0
43,11.62790698,0.0,71.46,0.046875,1,0,0,64,-10,0,0,0,0,0,0,1,0,0,0,1
29,34.48275862,13.79310345,79.82,0.153846154,1,0,0,13,-6,1,0,0,0,0,0,0,0,1,0,0
30,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28,14.28571429,7.142857143,106.66,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
37,67.56756757,0.0,98.31,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
33,9.090909091,3.03030303,88.23,0.0,1,0,0,0,-7,0,1,0,0,0,0,0,0,0,0,1
0,0.0,0.0,50.13,0.0,0,0,0,0,-152,0,1,0,0,0,0,0,0,0,1,0
38,5.263157895,2.631578947,40.02,0.0,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0
39,17.94871795,5.128205128,50.18,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
47,12.76595745,4.255319149,123.04,0.010980392,1,0,0,1275,0,0,1,0,0,0,0,0,0,0,1,0
23,17.39130435,0.0,29.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
44,9.090909091,6.818181818,89.14,0.0,1,0,0,0,-26,1,0,0,0,0,0,0,0,1,0,0
42,57.14285714,2.380952381,39.23,0.115942029,0,0,0,69,-45,0,0,0,0,1,0,0,0,0,0,1
9,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
46,2.173913043,0.0,51.99,0.0,1,0,0,0,-1,0,0,1,0,0,0,0,1,0,0,0
19,5.263157895,0.0,97.12,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
44,6.818181818,4.545454545,80.4,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
39,5.128205128,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32,9.375,6.25,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
52,76.92307692,23.07692308,38.72,0.0675422138836773,1,0,0,533,-27,0,1,0,0,0,0,0,0,0,1,0
43,9.302325581,0.0,41.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
22,81.81818182,0.0,40.02,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0.0,51.91,0.0,0,0,0,0,-33,0,0,0,0,0,1,0,0,1,0,0
6,33.33333333,0.0,40.02,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
47,14.89361702,8.510638298,51.43,0.0581395348837209,1,0,0,172,-1,0,0,1,0,0,0,0,0,0,0,1
50,42.0,24.0,53.09,0.06,1,0,0,150,-26,0,0,0,0,0,1,0,0,1,0,0
10,50.0,20.0,40.02,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
6,50.0,33.33333333,40.02,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
42,33.33333333,7.142857143,85.4,0.031104199,1,0,0,643,-13,0,0,0,0,1,0,0,0,0,1,0
37,59.45945946,0.0,89.54,0.0,0,0,0,0,-71,0,1,0,0,0,0,0,0,0,0,1
45,4.444444444,4.444444444,36.9,0.0,0,0,0,0,-76,0,0,0,0,0,0,1,0,0,1,0
30,0.0,0.0,83.5,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.0,0.0,52.12,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
16,0.0,0.0,45.82,0.0112781954887218,0,0,0,266,0,0,0,0,0,1,0,0,0,0,1,0
40,42.5,0.0,150.21,0.0,1,0,0,0,-7,1,0,0,0,0,0,0,0,1,0,0
6,83.33333333,0.0,41.44,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
45,0.0,0.0,163.82,0.285714286,0,0,0,7,-1,0,1,0,0,0,0,0,0,0,1,0
35,100.0,8.571428571,66.22,0.047058824,1,0,1,85,0,1,0,0,0,0,0,0,0,1,0,0
59,38.98305085,1.694915254,81.12,0.137761378,1,0,1,813,-25,0,1,0,0,0,0,0,0,0,1,0
45,26.66666667,4.444444444,53.81,0.0,0,0,0,0,-4,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0.0,23.65,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,0.0,0.0,78.51,0.166666667,1,0,0,12,0,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0.0,50.97,0.0,0,0,0,0,-1,0,0,0,0,0,1,0,0,1,0,0
29,44.82758621,0.0,99.32,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
47,17.0212766,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6,83.33333333,16.66666667,40.02,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
32,9.375,6.25,39.94,0.0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,1
52,38.46153846,3.846153846,164.72,0.041353383,0,0,0,798,-16,0,0,0,0,1,0,0,0,1,0,0
8,87.5,25.0,40.2,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
29,13.79310345,0.0,45.02,0.0,1,0,0,0,-49,1,0,0,0,0,0,0,0,1,0,0
9,33.33333333,22.22222222,31.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
34,11.76470588,2.941176471,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52,0.0,0.0,103.95,0.023479189,0,0,0,937,-182,0,0,0,0,0,0,1,0,1,0,0
40,27.5,10.0,227.07,0.0,0,0,0,0,-5,0,0,0,0,0,0,1,0,0,0,1
30,0.0,0.0,45.01,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.0,0.0,56.2,0.153061224,0,0,0,98,-50,0,0,0,0,1,0,0,0,0,1,0
36,33.33333333,8.333333333,79.77,0.081081081,1,0,0,74,0,0,0,0,0,0,0,1,0,1,0,0
45,0.0,0.0,103.77,0.153846154,0,0,0,13,-61,0,0,0,0,1,0,0,0,0,1,0
29,20.68965517,0.0,58.93,0.14,0,0,0,50,-6,0,0,0,0,0,0,1,0,0,1,0
46,4.347826087,0.0,80.57,0.057142857,0,0,0,70,-150,0,0,0,0,1,0,0,0,0,1,0
27,40.74074074,7.407407407,30.57,0.0,1,0,0,0,-28,0,0,0,0,0,1,0,0,0,0,1
46,8.695652174,2.173913043,85.33,0.02037037,0,0,0,540,0,1,0,0,0,0,0,0,0,0,0,1
46,0.0,0.0,124.99,0.005494505,0,0,0,364,-1,0,1,0,0,0,0,0,0,0,1,0
16,0.0,0.0,52.51,0.0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0
30,16.66666667,3.333333333,60.18,0.0,1,0,0,0,-5,0,0,0,0,0,0,1,0,1,0,0
7,71.42857143,14.28571429,30.87,0.0,1,0,0,0,-2,0,0,0,0,1,0,0,0,0,1,0
26,34.61538462,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32,56.25,18.75,42.73,0.0615384615384615,1,0,0,65,-65,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0.0,51.79,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
15,40.0,0.0,139.4,0.09375,1,0,0,32,0,0,0,1,0,0,0,0,1,0,0,0
39,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
45,2.222222222,0.0,40.02,0.0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0
36,0.0,0.0,177.72,0.0,0,0,0,0,-392,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0.0,54.5,0.023121387283237,0,0,0,173,0,0,0,0,0,0,1,0,0,1,0,0
18,77.77777778,5.555555556,29.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
38,28.94736842,10.52631579,80.41,0.0,0,0,0,0,-395,0,0,0,0,0,1,0,0,1,0,0
5,20.0,0.0,40.02,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.0,0.0,93.13,0.142857143,0,0,0,14,-320,0,0,0,0,1,0,0,0,0,1,0
0,0.0,0.0,56.73,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22,18.18181818,13.63636364,29.27,0.0,1,0,0,0,-34,0,0,1,0,0,0,0,0,0,0,1
28,25.0,14.28571429,54.24,0.142857143,1,0,0,14,-2,0,1,0,0,0,0,0,1,0,0,0
0,0.0,0.0,74.66,0.0184804928131417,0,0,0,487,-1,0,0,0,0,0,0,1,0,0,1,0
60,15.0,6.666666667,87.83,0.096774194,1,1,0,248,-2,1,0,0,0,0,0,0,0,0,1,0
41,12.19512195,7.317073171,50.81,0.0,1,0,0,0,-21,0,1,0,0,0,0,0,0,1,0,0
5,60.0,0.0,40.02,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
41,24.3902439,2.43902439,51.09,0.0,0,0,0,0,-15,0,1,0,0,0,0,0,0,0,1,0
44,4.545454545,2.272727273,80.16,0.0,1,0,0,0,-34,0,1,0,0,0,0,0,0,0,0,1
48,2.083333333,2.083333333,118.87,0.0142348754448399,0,0,0,281,0,0,1,0,0,0,0,0,0,1,0,0
52,61.53846154,11.53846154,51.34,0.079429735,1,1,1,491,0,0,0,0,0,1,0,0,0,0,0,1
45,11.11111111,0.0,40.75,0.010416667,1,0,0,480,-1,0,0,0,0,0,1,0,0,1,0,0
29,89.65517241,10.34482759,19.84,0.0,1,0,0,0,-33,0,0,0,0,1,0,0,1,0,0,0
44,4.545454545,0.0,8.2,0.0,0,0,0,0,-218,0,0,0,0,0,0,1,0,0,0,1
24,100.0,4.166666667,80.0,0.166666667,1,0,0,12,0,0,1,0,0,0,0,0,0,0,0,1
35,40.0,5.714285714,46.26,0.057692308,1,1,0,52,0,0,1,0,0,0,0,0,0,0,1,0
33,60.60606061,33.33333333,87.48,0.0625,1,0,0,64,-30,0,0,0,0,1,0,0,1,0,0,0
16,0.0,0.0,44.45,0.013824885,0,0,0,217,-15,0,0,0,0,0,1,0,0,0,1,0
